"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.993333369E-4,-9.624275035E-1,-7.074552065E-1,-4.966051948E-1,1.293590464E0
1.096033334E-2,-1.129135715E0,-7.678727317E-1,-8.362021974E-1,1.601190217E0
2.092133334E-2,-1.236789606E0,-6.954391783E-1,-1.096835915E0,1.793413841E0
3.088133334E-2,-1.165191108E0,-5.428549165E-1,-1.239663513E0,1.785812813E0
4.084233334E-2,-1.608993972E0,-4.381008786E-1,-1.295708490E0,2.111789401E0
5.080333335E-2,-1.704189274E0,-2.971929216E-1,-9.948938030E-1,1.995594747E0
6.076433335E-2,-1.551300519E0,4.613453150E-4,-5.052039640E-1,1.631491513E0
7.072433335E-2,-1.634829602E0,2.639053077E-1,-7.012989655E-2,1.657477615E0
8.068533335E-2,-1.582081139E0,6.733828962E-1,-4.320449173E-2,1.719968571E0
9.064633332E-2,-1.497980929E0,1.310683209E0,-3.764601159E-1,2.025724452E0
1.006073333E-1,-1.713028949E0,2.040008757E0,-6.457306825E-1,2.740998362E0
1.105673334E-1,-1.979053288E0,2.432703667E0,-4.180151081E-1,3.163769220E0
1.205283333E-1,-2.192206517E0,2.706513573E0,4.275644884E-2,3.483218806E0
1.304893333E-1,-2.215910984E0,3.089652379E0,4.013715935E-1,3.823259403E0
1.404503333E-1,-2.251538215E0,3.405214328E0,6.710814321E-1,4.137059250E0
1.504103333E-1,-2.237842866E0,3.650727219E0,9.789040071E-1,4.392493936E0
1.603713333E-1,-1.984730642E0,3.903649117E0,1.385273800E0,4.593105229E0
1.703323333E-1,-1.692249991E0,4.209808159E0,1.881759712E0,4.911946089E0
1.802933333E-1,-1.155771682E0,4.525201709E0,2.500771396E0,5.297840717E0
1.902533333E-1,-2.387111172E-1,4.759531800E0,3.104987286E0,5.687800277E0
2.002143333E-1,8.363966905E-1,4.985513821E0,3.621470091E0,6.218516953E0
2.101753333E-1,2.002710830E0,5.178498250E0,3.892604896E0,6.780860393E0
2.201363333E-1,2.810628218E0,5.418840448E0,3.895724970E0,7.241556174E0
2.300963333E-1,2.991789284E0,5.749457808E0,3.717243975E0,7.471611003E0
2.400573333E-1,2.521879553E0,6.052917776E0,3.377489755E0,7.375983129E0
2.500192500E-1,1.867960722E0,6.275852228E0,3.056769977E0,7.226302037E0
2.599802500E-1,1.397544329E0,6.106290575E0,2.688019415E0,6.816550676E0
2.699402500E-1,1.265387315E0,5.638623251E0,2.266004226E0,6.207258040E0
2.799012500E-1,1.448172153E0,5.025057955E0,2.071092555E0,5.624751942E0
2.898622500E-1,1.867218418E0,4.187342572E0,2.198840768E0,5.084805125E0
2.998232500E-1,2.509766461E0,3.552668243E0,2.376886731E0,4.956810453E0
3.097832500E-1,2.915027037E0,2.847640216E0,2.697793036E0,4.887179625E0
3.197442500E-1,3.304970832E0,2.058804631E0,3.259590592E0,5.078035008E0
3.297052500E-1,3.956087531E0,1.432721617E0,3.872828443E0,5.718576740E0
3.396662500E-1,4.817255512E0,5.500329584E-1,4.725292844E0,6.770293892E0
3.496262500E-1,5.643782834E0,-3.028863555E-1,5.320225986E0,7.762011940E0
3.595872500E-1,6.287341422E0,-9.299727523E-1,5.276326261E0,8.260455816E0
3.695482500E-1,6.745882997E0,-1.582993305E0,4.590492303E0,8.311764241E0
3.795082500E-1,7.053197449E0,-2.162431326E0,3.416675456E0,8.130029192E0
3.894692500E-1,7.213515823E0,-2.856194108E0,2.246268850E0,8.077027860E0
3.994302500E-1,7.353564824E0,-3.492618508E0,1.158466737E0,8.222855030E0
4.093912500E-1,7.361160942E0,-4.002561786E0,1.039833748E-1,8.379618357E0
4.193512500E-1,6.733734237E0,-4.560967957E0,-6.253947973E-1,8.157004606E0
4.293122500E-1,5.510601972E0,-5.096929591E0,-8.779044664E-1,7.557522187E0
4.392732500E-1,4.444468617E0,-5.694012755E0,-8.143895249E-1,7.268996688E0
4.492342500E-1,3.723492602E0,-6.377723588E0,-6.936774123E-1,7.417610375E0
4.591942500E-1,3.359839642E0,-6.894661306E0,-7.573033047E-1,7.707034789E0
4.691552500E-1,3.267062164E0,-7.134312363E0,-8.420230275E-1,7.891838243E0
4.791162500E-1,3.367744201E0,-7.377598634E0,-6.898989415E-1,8.139202858E0
4.890772500E-1,3.503942810E0,-7.651552382E0,-5.050438964E-1,8.430832605E0
4.990372500E-1,3.534108888E0,-7.976571034E0,-3.149336663E-1,8.730108493E0
5.089982500E-1,3.189305305E0,-8.157620126E0,-2.484014153E-1,8.762427615E0
5.189592500E-1,2.474324732E0,-8.215763669E0,-7.469145566E-2,8.580596387E0
5.289202500E-1,1.604102923E0,-8.282175760E0,2.847123322E-1,8.440891103E0
5.388802500E-1,5.973476042E-1,-8.335562593E0,5.994977716E-1,8.378414258E0
5.488412500E-1,-3.336156665E-1,-8.329735258E0,8.614267203E-1,8.380802161E0
5.588022500E-1,-9.305773544E-1,-8.380663337E0,1.027054951E0,8.494488451E0
5.687632500E-1,-1.356847415E0,-8.479398251E0,1.043320735E0,8.650418935E0
