"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.236660200E-2,3.344381452E-1,9.976329803E-1,1.602876663E0,1.917376863E0
3.917411700E-2,6.839160919E-1,8.295781612E-1,1.566988945E0,1.900367201E0
5.597195800E-2,7.334818244E-1,6.829957962E-1,1.131798744E0,1.511769573E0
7.278045700E-2,9.312925935E-1,2.888197899E-1,5.763473511E-1,1.132651330E0
8.958550100E-2,1.252828598E0,8.583226204E-1,-5.548448563E-1,1.616833334E0
1.063829030E-1,1.517647266E0,4.986376762E-1,-4.284448624E-1,1.653921932E0
1.231931840E-1,1.595127583E0,2.313556671E-1,-5.668792725E-1,1.708598712E0
1.400011660E-1,1.723326564E0,-2.380046844E-1,-4.001712799E-1,1.785115607E0
1.568078760E-1,1.800757885E0,-4.000401497E-1,-2.319011688E-1,1.859177031E0
1.736056450E-1,1.698216796E0,-6.906378269E-1,-4.213037491E-1,1.881068245E0
1.904139330E-1,1.443192959E0,-8.471050262E-1,-7.293033600E-2,1.675025873E0
2.072182220E-1,6.149126291E-1,-1.495654583E0,-7.791805267E-2,1.619003211E0
2.240228980E-1,5.563348532E-3,-1.862766743E0,2.299337387E-1,1.876912468E0
2.408271670E-1,-2.722761333E-1,-1.673398733E0,2.453308105E-1,1.713062993E0
2.576395540E-1,-2.848345637E-1,-1.603983164E0,-5.981664658E-1,1.735423821E0
2.744368250E-1,-1.375118494E-1,-1.611368656E0,-1.639688969E0,2.303041113E0
2.912414410E-1,1.217259169E-1,-1.436920166E0,-1.953646660E0,2.428228168E0
3.080468070E-1,2.019152343E-1,-1.410927773E0,-2.217869759E0,2.636367426E0
3.248515140E-1,-1.999293923E0,-1.480523109E0,-3.173191547E0,4.032154445E0
4.088645080E-1,6.753187180E-1,-1.857713223E0,4.249237061E0,4.686487958E0
4.256792350E-1,-2.698662281E-1,-3.243859053E0,5.424018383E0,6.325774637E0
4.424845820E-1,-1.768235445E0,-7.159991264E-1,4.792197704E0,5.157952130E0
4.592889220E-1,9.009163380E-1,-3.653199673E0,3.865286350E0,5.394252188E0
4.760939040E-1,5.244868279E0,-2.434478283E0,-3.105013132E0,6.563263999E0
4.928955990E-1,3.764279366E0,1.174324512E0,2.868738174E-1,3.953622869E0
5.097055760E-1,-4.436020851E0,3.136724472E0,2.103010654E0,5.825802539E0
5.265091430E-1,-1.398281336E0,-8.360338211E-1,-3.404965401E-1,1.664356073E0
5.433113670E-1,-7.228066921E-1,1.102314949E0,-2.491096020E0,2.818351848E0
5.601166950E-1,2.454032898E-1,8.255729675E-1,4.728651047E-2,8.625714541E-1
5.769223160E-1,3.770842552E-1,-3.692378998E-1,1.415503979E0,1.510688808E0
5.937266570E-1,-1.231081486E0,-3.546343327E0,1.739695549E0,4.137469422E0
6.105314550E-1,-5.224118233E-1,-3.158241510E0,1.405949593E-1,3.204242577E0
6.273226110E-1,-2.008321285E-1,-3.698177338E-1,-6.012296677E-2,4.251040710E-1
6.441406750E-1,1.278810978E0,5.250325203E-1,2.361435890E-1,1.402419502E0
6.609358200E-1,1.078148603E0,1.163826466E0,-1.326050758E-1,1.592005201E0
6.777498130E-1,1.527643204E-1,1.857716560E0,-1.828513145E0,2.611112422E0
6.945532690E-1,-5.498591661E-1,2.354343414E0,-3.703364372E0,4.422689870E0
7.113595730E-1,-1.367162108E0,3.277592182E0,-6.479378700E0,7.388781434E0
7.281644210E-1,-5.448405743E-1,3.398492813E0,-3.287321568E0,4.759526000E0
7.449687510E-1,8.957474232E-1,2.000140190E0,1.627453327E0,2.729748809E0
7.617738440E-1,1.847419739E0,1.063578606E0,3.393888474E0,4.007822116E0
7.785784190E-1,2.538996696E0,6.471929550E-1,-6.693897247E-1,2.704338283E0
7.953830950E-1,1.501822472E0,1.451673031E0,-3.843297958E0,4.374215875E0
8.121875160E-1,-2.136022568E0,4.768359661E0,-1.622054100E0,5.470914528E0
8.289977980E-1,-1.448782682E-1,1.901825905E0,-2.773451328E0,3.366001152E0
8.457971240E-1,3.053967953E-1,-1.005509377E0,-6.782617569E-1,1.250741908E0
8.626084730E-1,8.215119839E-1,-1.170835972E0,8.072772026E-1,1.642387072E0
8.794060280E-1,6.625131369E-1,3.623566628E-1,8.163852692E-1,1.112075049E0
8.962118840E-1,5.560238361E-1,2.608631611E0,-1.203288555E0,2.926093767E0
9.130157460E-1,1.050956488E0,5.390334129E0,-2.173262119E0,5.906206888E0
9.298347660E-1,7.130948305E-1,7.673734188E0,2.003131866E0,7.962866186E0
9.466237860E-1,1.909957409E0,5.908260822E0,5.157795906E0,8.072071720E0
9.634301710E-1,3.834026098E0,3.180314064E0,5.231108189E0,7.223478840E0
9.802350300E-1,9.974288940E-1,-3.155641556E-1,4.218239784E0,4.346031755E0
9.970401230E-1,3.741231680E0,3.589074612E0,1.035427856E1,1.157969584E1
1.013840212E0,2.860698938E0,7.277733326E0,1.136343384E1,1.379407950E1
1.030651134E0,2.042228699E0,-8.653448105E0,1.326893711E1,1.597239976E1
1.047449025E0,3.215747833E0,-9.961905479E0,1.719931984E1,2.013447784E1
1.064263375E0,4.166235447E0,-1.112271976E1,2.110066223E1,2.421384644E1
1.081060330E0,1.539007187E0,-1.594583225E1,1.997604179E1,2.560625617E1
1.097870316E0,-2.078908682E-1,-1.974963951E1,1.763715363E1,2.647943858E1
1.114672724E0,-1.463957071E0,-2.053837776E1,1.484719467E1,2.538517916E1
1.131477807E0,-2.747454882E0,-2.397458649E1,7.660084724E0,2.531810031E1
1.148281689E0,-4.463980675E0,-2.520535278E1,-2.572276831E0,2.572651435E1
1.165086630E0,-5.515583515E0,-2.418701172E1,-9.518098831E0,2.657117616E1
1.181890898E0,-4.063387871E0,-2.329875565E1,-9.372912407E0,2.544002010E1
1.198695687E0,-9.430993795E-1,-2.539033508E1,-7.914074421E0,2.661186063E1
1.215501076E0,6.273465157E-1,-2.248110580E1,-1.230659389E1,2.563680821E1
1.232305700E0,2.447612286E0,-1.627307892E1,-1.995573807E1,2.586571834E1
1.249109929E0,4.319116116E0,-1.035781193E1,-2.257662582E1,2.521196275E1
1.265911157E0,6.938816071E0,-6.246233940E0,-1.829469299E1,2.053919177E1
1.282721875E0,8.509205818E0,-3.169231415E-1,-1.035928345E1,1.340976426E1
1.299524466E0,9.988719940E0,2.486462593E0,-5.842764378E0,1.183616990E1
