"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.063493500E-2,1.957897544E-1,5.221080780E-2,2.378463745E-1,3.124587881E-1
2.750233900E-2,4.224884510E-2,6.253576279E-2,-9.972572327E-3,7.612580862E-2
4.430823800E-2,-2.662639022E-1,2.117443085E-1,-5.539355278E-1,6.500589871E-1
6.111390200E-2,-4.190827608E-1,2.895956039E-1,-5.482296944E-1,7.483660682E-1
7.791870100E-2,-5.824240446E-1,2.917966843E-1,-1.267642975E-1,6.636507062E-1
9.472392900E-2,-2.215023041E-1,-7.095150948E-1,6.637287140E-1,9.964992454E-1
1.115280160E-1,-3.410156965E-1,-5.647583008E-1,1.000447273E0,1.198389916E0
1.283347490E-1,-4.277985096E-1,-6.454563141E-1,6.142015457E-1,9.883668130E-1
1.451398450E-1,-3.767220080E-1,-6.377167702E-1,4.698042870E-1,8.771078715E-1
1.619453560E-1,-5.337335467E-1,-4.587850571E-1,1.515793800E-1,7.199524540E-1
1.787504100E-1,-5.098419785E-1,-2.907056808E-1,-6.482930183E-1,8.744898362E-1
1.955564320E-1,-4.222438335E-1,-3.249092102E-1,-8.528919220E-1,1.005624423E0
2.123612100E-1,-2.714190185E-1,-5.716633797E-1,-6.221985817E-1,8.874673956E-1
2.291668950E-1,1.083715558E-1,-2.361230850E-1,1.424107552E-1,2.962757644E-1
2.459611460E-1,6.910971403E-1,4.833216667E-1,3.952898979E-1,9.313802630E-1
2.627770840E-1,8.685235977E-1,6.534285545E-1,6.111774445E-1,1.246932229E0
2.795825760E-1,1.446472526E0,1.053845882E0,-9.121417999E-3,1.789680729E0
2.963901840E-1,9.590007663E-1,1.226246357E0,-4.593658447E-2,1.557392939E0
3.131932240E-1,7.014575005E-1,7.372660637E-1,8.928060532E-2,1.021555138E0
3.299880030E-1,4.812719226E-1,6.207942963E-2,2.224922180E-2,4.857690263E-1
3.467998630E-1,2.745631039E-1,-2.086639404E-1,9.508132935E-2,3.577233530E-1
3.636085900E-1,1.887268722E-1,-1.758394241E-1,1.170701981E-1,2.832715422E-1
3.804144070E-1,9.763154387E-2,-2.062039375E-1,-1.225752831E-1,2.589916644E-1
3.972170900E-1,-5.077521503E-2,1.270580292E-2,-5.075435638E-1,5.102352684E-1
