"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.434582803E-4,2.078036124E-1,-1.699411368E-1,-2.254633731E-1,3.505653490E-1
1.070445834E-2,1.473884261E-1,-1.615842962E-1,1.497238040E-2,2.192190801E-1
2.066545829E-2,-2.763569534E-2,-1.864677072E-2,2.046034312E-1,2.073017071E-1
3.062545834E-2,-1.896117550E-1,8.939223289E-2,2.905159861E-1,3.582500902E-1
4.058645829E-2,-2.281247333E-1,1.186721653E-1,2.938570851E-1,3.904817066E-1
5.054745823E-2,-2.205905959E-1,8.908116102E-2,1.762508672E-1,2.960743698E-1
6.050845829E-2,-1.825842789E-1,1.524187857E-1,-3.116565943E-2,2.398745577E-1
7.046945824E-2,-2.013936022E-1,2.667511475E-1,-3.183990186E-1,4.616205073E-1
8.042945829E-2,-3.254244483E-1,3.612789899E-1,-6.037548369E-1,7.752054458E-1
9.039045824E-2,-5.358634007E-1,4.802329910E-1,-8.128845978E-1,1.085612582E0
1.003514583E-1,-8.664293057E-1,7.152249867E-1,-8.999952471E-1,1.439526995E0
1.103124582E-1,-1.054777477E0,9.043607783E-1,-8.387211049E-1,1.622922375E0
1.202734583E-1,-1.195357406E0,8.846451366E-1,-6.275629449E-1,1.614097765E0
1.302344583E-1,-1.101268689E0,5.631295520E-1,-3.881592250E-1,1.296370010E0
1.401944583E-1,-1.064362818E-1,9.418285668E-2,-3.507165796E-1,3.784193596E-1
1.501554583E-1,5.882103065E-1,9.589199781E-2,-1.729927987E-1,6.205748531E-1
1.601164583E-1,2.660696545E-1,4.133595550E-1,1.642213905E-1,5.182932065E-1
1.700774583E-1,-1.207628372E-1,3.523953152E-1,2.188484180E-1,4.320425339E-1
1.800384583E-1,-1.977849931E-1,9.354141712E-2,1.900543892E-1,2.898095427E-1
1.899994583E-1,4.335710406E-4,-4.718878448E-2,2.415946716E-1,2.461604248E-1
1.999594583E-1,1.588413674E-1,-1.113339096E-1,4.127187002E-1,4.560291053E-1
2.099204583E-1,2.036947739E-1,-4.138249934E-2,6.960022652E-1,7.263767792E-1
2.198814583E-1,3.328014417E-1,1.214969552E-1,7.555889010E-1,8.345255521E-1
2.298424583E-1,3.282904610E-2,2.713108063E-2,1.245840511E0,1.246568258E0
2.398034583E-1,-5.430841273E-1,-2.112131238E-2,1.729345604E0,1.812739004E0
2.497634583E-1,-6.755571833E-1,1.940983236E-1,1.363935556E0,1.534396256E0
2.597244583E-1,-1.666653658E0,3.012321782E-1,1.883865294E0,2.533263447E0
2.696854583E-1,-1.893202421E0,5.213839406E-1,1.355438967E0,2.386057714E0
2.796464583E-1,-2.027490160E0,5.031260097E-1,7.412105978E-1,2.216584147E0
2.896074583E-1,-1.572496529E0,4.714358550E-1,1.503611505E-2,1.641713491E0
2.995684583E-1,-1.761629397E-1,7.241607016E-1,-4.241763192E-1,8.575358027E-1
3.095284583E-1,1.025610396E-1,7.068412489E-1,1.943906844E-1,7.402236528E-1
3.194894583E-1,-1.307311412E0,-1.035600364E-1,8.584952188E-1,1.567418850E0
3.294504583E-1,-4.523257656E-1,-2.502976674E-1,5.010660356E-1,7.199407563E-1
3.394114582E-1,1.131010698E0,-2.612173426E-1,2.616196311E-1,1.189901059E0
3.493724583E-1,1.805975704E0,-7.317936569E-1,1.335702860E-1,1.953179772E0
3.593334582E-1,1.863348438E0,-1.338177402E0,-6.208047330E-2,2.294916152E0
3.692934583E-1,1.544611012E0,-1.605940118E0,-5.053842044E-1,2.284793215E0
3.792544582E-1,2.173080421E0,-2.462665969E-1,-1.577254847E0,2.696415882E0
3.892154583E-1,2.198183834E0,4.091711944E-1,-1.961268981E0,2.974224142E0
3.991764582E-1,7.763706364E-1,-5.168669665E-1,-2.156681174E0,2.349718390E0
4.091374583E-1,-7.183789748E-1,-1.634600830E0,-2.147031514E0,2.792442040E0
4.190974582E-1,-1.748923690E0,-2.562349594E0,-2.325221903E0,3.876986770E0
4.290584583E-1,-1.392306685E0,-2.476951886E0,-2.323170699E0,3.670276645E0
4.390194583E-1,7.371204704E-1,-1.210254649E0,6.007908833E-1,1.539159702E0
4.489804583E-1,2.190510679E0,-7.063734716E-1,1.811666214E-1,2.308705668E0
4.589414583E-1,3.031269100E0,-5.168769068E-1,-8.116444033E-1,3.180333430E0
4.689024583E-1,2.719407561E0,-9.494814026E-1,-2.282606810E0,3.675185201E0
4.788624583E-1,1.546727704E0,-1.608824842E0,-4.341742979E0,4.881743137E0
4.888234583E-1,3.236612935E-1,-1.342538548E0,-4.199854444E0,4.421079476E0
4.987844583E-1,-4.059645814E-1,-6.578205317E-1,-2.583990431E0,2.697135822E0
5.087454583E-1,3.633017611E-2,-6.356101754E-1,-2.184347860E0,2.275235317E0
5.187064583E-1,1.806237952E0,-1.470021151E0,-4.519949740E0,5.084624212E0
5.286674583E-1,2.822370012E0,-1.469769721E0,-1.231667328E1,1.272110201E1
5.386274583E-1,4.172448544E0,-4.599352589E-1,-7.678915012E0,8.751377209E0
