"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.317499991E-3,7.221062824E-2,8.278593171E-1,-6.788284081E-1,1.073020704E0
8.643500012E-3,-2.617079240E-1,8.774630016E-1,-9.672768188E-1,1.331937236E0
1.860450002E-2,5.440658748E-2,9.047618973E-1,-1.246000140E0,1.540801907E0
2.856550002E-2,9.534738815E-1,1.366046986E0,-6.701391533E-1,1.795628941E0
3.852649999E-2,1.704829691E0,2.371832398E0,-4.047802278E-1,2.948877792E0
4.848750000E-2,2.872509886E0,2.936693310E0,-9.271681353E-1,4.211308751E0
5.844850000E-2,4.302861918E0,3.153036781E0,-1.027651075E0,5.432525045E0
6.840950000E-2,5.328279356E0,3.419822427E0,-1.054883897E0,6.418607822E0
7.837050001E-2,5.611461765E0,3.876817414E0,-1.186500043E0,6.922860590E0
8.833150001E-2,5.456259120E0,4.029348466E0,-1.448721353E0,6.935791678E0
9.829250001E-2,4.949176884E0,4.120857391E0,-1.647265607E0,6.647503399E0
1.082535000E-1,4.294128809E0,4.344919186E0,-1.960776938E0,6.415801678E0
1.182145000E-1,3.816621206E0,4.459853811E0,-2.258509558E0,6.289495915E0
1.281755000E-1,2.462399921E0,4.325177817E0,-2.432912705E0,5.539823169E0
1.381365000E-1,4.592148820E-1,3.962968535E0,-2.708323579E0,4.821930580E0
1.480975000E-1,-1.013443071E0,4.182202869E0,-2.178012694E0,4.823030893E0
1.580575000E-1,-1.312932195E0,2.631733532E0,-1.872773711E0,3.486702411E0
1.680185000E-1,-7.028744978E-1,1.381667823E0,-1.408036426E0,2.094183638E0
1.779795000E-1,-8.751223612E-1,1.475762386E0,-2.777637935E-1,1.738064007E0
1.879405000E-1,-9.436243929E-1,1.029083642E0,6.072394851E-1,1.522557037E0
1.979015000E-1,-6.679444009E-1,2.945271760E-1,9.395940533E-1,1.189845774E0
2.078625000E-1,-4.214155564E-1,-3.784072387E-1,1.255872872E0,1.377679128E0
2.178235000E-1,-2.939621888E-1,-6.932435489E-1,1.775190406E0,1.928289751E0
2.277845000E-1,-2.723932721E-1,-1.021700948E0,2.220293618E0,2.459222371E0
2.377455000E-1,-6.069421542E-1,-1.547970822E0,2.527312785E0,3.025211126E0
2.477065000E-1,-1.413972958E0,-2.150196027E0,2.932422504E0,3.901507942E0
2.576675000E-1,-2.337587448E0,-2.679072590E0,3.263356783E0,4.826100135E0
2.676285000E-1,-2.979092056E0,-3.221712914E0,3.207612938E0,5.435366071E0
2.775895000E-1,-2.939880920E0,-3.489548135E0,3.143946115E0,5.541140964E0
2.875505000E-1,-2.226629807E0,-3.586072801E0,3.146228868E0,5.264651415E0
2.975115000E-1,-1.510257889E0,-3.778033383E0,3.350186766E0,5.270499645E0
3.074725000E-1,-1.295602948E0,-3.815966025E0,3.764396507E0,5.514604679E0
3.174335000E-1,-1.353411007E0,-3.843505826E0,4.148791294E0,5.815215180E0
3.273945000E-1,-9.294978122E-1,-3.726911176E0,4.348404711E0,5.801935594E0
3.373545000E-1,-3.280197349E-1,-3.508132925E0,4.657612492E0,5.840200997E0
3.473155000E-1,3.326435669E-1,-3.318508306E0,4.903876165E0,5.930527006E0
3.572765000E-1,1.130086984E0,-3.056317402E0,5.009722463E0,5.976243955E0
3.672375000E-1,1.482372956E0,-2.944029812E0,5.368672507E0,6.299792504E0
3.771985000E-1,1.501658243E0,-2.979715953E0,5.922712562E0,6.797956217E0
3.871595000E-1,1.791703820E0,-2.977850107E0,6.573657353E0,7.435776007E0
3.971205000E-1,2.245529616E0,-2.838664155E0,7.087317706E0,7.958045596E0
4.070815000E-1,2.429920392E0,-2.603414882E0,7.410700307E0,8.221968207E0
4.170425000E-1,2.563077865E0,-2.300874681E0,7.558391619E0,8.306183016E0
4.270035000E-1,2.807508728E0,-2.206484833E0,7.476216019E0,8.285196832E0
4.369645000E-1,2.983134820E0,-2.290598785E0,7.213505298E0,8.135145655E0
4.469255000E-1,3.196942939E0,-2.202492939E0,7.028585933E0,8.029473178E0
4.568865000E-1,3.304220927E0,-2.333938347E0,6.850782630E0,7.956027073E0
4.668475000E-1,3.469752094E0,-2.456400093E0,6.947090950E0,8.144639567E0
4.768085000E-1,3.387135907E0,-2.658369353E0,7.351105485E0,8.519293933E0
4.867695000E-1,2.826544339E0,-2.848317323E0,7.727474384E0,8.707245537E0
4.967305000E-1,2.280581042E0,-2.867224295E0,7.825665507E0,8.640779229E0
5.066915000E-1,2.012736173E0,-3.059604122E0,7.693413184E0,8.520615629E0
5.166515000E-1,2.446076249E0,-2.831194922E0,7.455611601E0,8.341768280E0
5.266125000E-1,3.149256556E0,-2.401180158E0,6.977191247E0,8.022760167E0
5.365735000E-1,3.860892229E0,-2.042017275E0,6.371523786E0,7.724806710E0
5.465345000E-1,4.261610981E0,-1.717901434E0,5.558387758E0,7.211670261E0
5.564955000E-1,4.108870599E0,-1.566981289E0,4.318845867E0,6.163657808E0
5.664565000E-1,3.793340224E0,-1.470725010E0,2.724512472E0,4.896471211E0
5.764175000E-1,3.420629928E0,-1.421911284E0,1.497425151E0,3.995600441E0
5.863785000E-1,3.056495742E0,-1.571523407E0,1.068027853E0,3.598963119E0
5.963395000E-1,2.743615326E0,-1.507847228E0,1.211645848E0,3.356950101E0
6.063005000E-1,3.057868668E0,-1.269700660E0,1.628594570E0,3.689853768E0
6.162615000E-1,3.760492905E0,-9.721744466E-1,1.759748641E0,4.264169945E0
6.262225000E-1,4.307718616E0,-7.695204771E-1,9.561540990E-1,4.479155288E0
6.361826250E-1,5.097692068E0,-3.819734555E-1,-5.366117712E-1,5.140070071E0
6.461436250E-1,5.983891395E0,1.337012637E-1,-1.906173738E0,6.281586628E0
6.561046250E-1,6.997545989E0,4.095524329E-1,-2.895958682E0,7.584191437E0
6.660656250E-1,7.291548670E0,9.980208939E-1,-3.707186179E0,8.240507089E0
6.760266250E-1,7.715095244E0,1.362250974E0,-4.667647483E0,9.119504119E0
6.859876250E-1,7.982181437E0,1.481300869E0,-4.930931232E0,9.498608086E0
6.959486250E-1,7.869650018E0,1.492547404E0,-4.917951583E0,9.399220017E0
7.059086250E-1,7.864286367E0,1.413132275E0,-4.947540833E0,9.397983995E0
7.158696250E-1,7.791389129E0,1.401388142E0,-5.237546357E0,9.492182316E0
7.258306250E-1,7.684362863E0,1.446369018E0,-5.833196368E0,9.755388041E0
7.357916250E-1,7.435946830E0,1.404767833E0,-6.266158129E0,9.825040235E0
7.457526250E-1,7.246539143E0,1.379141241E0,-6.254115204E0,9.671003934E0
7.557136250E-1,7.139836228E0,1.204378490E0,-6.093054818E0,9.463250283E0
7.656746250E-1,6.899082971E0,9.258738542E-1,-5.984719945E0,9.179948859E0
7.756356250E-1,6.252768005E0,5.025389493E-1,-6.123750361E0,8.766411558E0
7.855966250E-1,5.474792454E0,1.481181586E-1,-6.407470129E0,8.429173438E0
