"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.450277290E-1,-9.805694818E-1,3.735065460E-1,-2.627208233E-1,1.081686590E0
1.618441650E-1,-1.195420384E0,2.528705597E-1,-4.908273220E-1,1.316770624E0
1.786536660E-1,-1.008879542E0,1.140632629E-1,-8.805847168E-2,1.019118567E0
1.954609360E-1,-1.053484201E0,-6.445283890E-1,6.294887066E-1,1.386182469E0
2.122658070E-1,-1.055472136E0,-1.388151169E0,9.141223431E-1,1.968909534E0
2.290758070E-1,-9.136276245E-1,-1.183753014E0,1.987698078E-1,1.508474750E0
2.458750110E-1,-4.039192200E-1,-8.928260803E-1,-1.492853165E-1,9.912493388E-1
2.626965750E-1,-3.460524380E-1,-1.137468338E0,-2.215509415E-1,1.209409496E0
2.794914060E-1,-2.491432726E-1,-1.307806969E0,-2.234618664E-1,1.349950608E0
2.962938450E-1,-1.952446699E-1,-1.119093895E0,-3.840379715E-1,1.199156700E0
3.131058980E-1,-3.279020190E-1,-9.313993454E-1,-4.759705067E-1,1.096162578E0
3.299178090E-1,-1.371014118E-2,-1.049924850E0,-2.699775696E-1,1.084166983E0
3.467251010E-1,3.825863004E-1,-7.980022430E-1,3.484117985E-1,9.510891853E-1
3.635298400E-1,1.707824469E-1,-4.882335663E-2,5.427863598E-1,5.711106694E-1
3.803380280E-1,-1.871851087E-1,-1.501564503E0,-4.257202148E-3,1.513192765E0
3.971612090E-1,-4.827437401E-1,1.660694122E0,-3.446934223E-1,1.763451174E0
4.139836170E-1,-2.892546654E-1,3.220405579E-1,-2.732157707E-2,4.337336175E-1
4.307753960E-1,-4.051508904E-1,6.445217133E-2,3.398001194E-1,5.326963933E-1
4.475808270E-1,-2.878491879E-1,-2.926092148E-1,-1.257126331E-1,4.292795985E-1
4.643944870E-1,1.430615187E-1,-1.953763962E-1,-4.085731506E-2,2.455765756E-1
4.811951460E-1,3.195576668E-1,9.200668335E-2,-4.421401024E-2,3.354656627E-1
4.980069450E-1,3.228793144E-1,5.129432678E-1,-4.756743908E-1,7.704725652E-1
5.148144300E-1,2.255091667E-1,7.688846588E-1,-9.579415321E-1,1.248875487E0
5.316082120E-1,-2.320575714E-2,6.697711945E-1,-5.725145340E-1,8.814220622E-1
5.484197270E-1,-3.048908710E-2,-9.511947632E-2,-3.138591051E-1,3.293703646E-1
5.652217900E-1,2.702180147E-1,3.381061554E-1,8.304071426E-2,4.407145426E-1
5.820396710E-1,3.258898258E-1,1.614427567E-1,1.103117466E-1,3.800481860E-1
5.988458660E-1,5.435634851E-1,8.889102936E-2,5.594754219E-2,5.536181039E-1
6.156503800E-1,5.252699852E-1,-6.786251068E-2,-3.269577026E-2,5.306438458E-1
6.324670410E-1,1.463924646E-1,-3.040018082E-1,-3.563332558E-2,3.392898274E-1
6.492794410E-1,-7.995688915E-2,4.707841873E-1,2.227318287E-1,5.269158592E-1
6.660873940E-1,-1.671930552E-1,1.651792526E-1,1.546239853E-2,2.355351119E-1
6.828969030E-1,-2.567186356E-1,2.916526794E-2,-1.122686863E-1,2.817078782E-1
6.997053550E-1,-1.316761971E-2,2.317962646E-1,2.842903137E-3,2.321873739E-1
7.164899420E-1,-5.563175678E-2,4.074058533E-1,5.169107914E-1,6.605082800E-1
7.333084940E-1,-1.704087853E-1,6.968688965E-2,-1.994061470E-1,2.714004941E-1
7.501302830E-1,-3.008460701E-1,-6.929111481E-1,4.706172943E-1,8.900083453E-1
7.669389790E-1,-7.796418667E-2,-1.927677631E0,-5.086345673E-1,1.995176330E0
7.837441540E-1,-5.796470046E-1,1.037479401E0,-5.288705826E-1,1.300791394E0
8.005387010E-1,9.871935844E-2,3.862981796E-1,-3.597264290E-1,5.370054925E-1
8.173498790E-1,-4.084604979E-1,-1.801843643E-1,2.961022854E-1,5.357078932E-1
8.341550550E-1,-3.751201332E-1,-2.178373337E-1,8.216936588E-1,9.291655865E-1
8.509662740E-1,-6.270635128E-2,-3.347797394E-1,8.216397762E-1,8.894388581E-1
8.677718060E-1,-9.369075298E-2,-2.521657944E-1,6.654310226E-1,7.177492535E-1
8.845773580E-1,-3.591312468E-1,-4.814262390E-1,3.520679474E-2,6.016527191E-1
9.014077410E-1,-2.968998253E-1,-5.569190979E-1,-2.072384357E-1,6.642711473E-1
9.182083510E-1,-3.106580079E-1,5.326271057E-3,-4.207274914E-1,5.230185360E-1
9.350147470E-1,2.102345228E-2,4.191207886E-2,-4.424319267E-1,4.449096736E-1
9.518279390E-1,1.230527759E-1,1.600084305E-1,-1.548266411E-1,2.543933416E-1
9.686346520E-1,1.357059479E-1,1.574993134E-1,-2.317810059E-2,2.091873857E-1
9.854402460E-1,5.570316315E-2,1.808223724E-1,-1.439416409E-1,2.377367635E-1
1.002250212E0,-9.218394756E-3,1.933364868E-1,-1.994807720E-1,2.779506329E-1
1.019054138E0,1.119315624E-2,6.854057312E-2,9.677195549E-2,1.191130063E-1
1.035852691E0,4.542881250E-2,1.651000977E-2,2.288758755E-1,2.339241839E-1
1.052661621E0,7.935720682E-2,1.228981018E-1,2.094223499E-1,2.554588623E-1
1.069452567E0,8.357685804E-2,-6.905555725E-3,2.490580082E-1,2.627977727E-1
1.086274293E0,-6.996178627E-2,-1.131048203E-1,1.776938438E-1,2.219514678E-1
1.103088940E0,-2.744657993E-1,-9.933757782E-2,-5.455708504E-2,2.969442791E-1
1.119892998E0,-3.686705232E-1,4.403018951E-2,-1.941239834E-1,4.189758145E-1
1.136714358E0,-2.676488757E-1,-5.707073212E-2,1.275579929E-1,3.019338184E-1
1.153508904E0,-3.860716820E-1,-1.244350433E0,3.009898663E-1,1.337181455E0
1.170331934E0,-1.477105618E-1,4.721221924E-1,-1.522264481E-1,5.175815550E-1
1.187140568E0,-7.566571236E-3,-1.418170929E-1,1.267468929E-1,1.903526089E-1
1.203944452E0,-3.097668886E-1,8.129787445E-2,7.211375237E-2,3.282761992E-1
1.220747767E0,-2.625145912E-1,-6.670093536E-2,3.446483612E-2,2.730398328E-1
1.237567511E0,3.527402878E-4,1.575469971E-3,4.360728264E-1,4.360758150E-1
1.254367234E0,1.674132347E-1,-1.169996262E-1,5.050543547E-1,5.447898722E-1
1.271178769E0,2.626177073E-1,-2.189445496E-2,3.332372904E-1,4.248464652E-1
1.287987453E0,5.003987551E-1,-7.177257538E-2,7.850304842E-1,9.337146661E-1
1.304779426E0,8.256818056E-1,-1.772594452E-2,1.200384974E0,1.457047954E0
1.321593839E0,1.144870281E0,7.248115540E-2,9.058102369E-1,1.461668110E0
1.338400368E0,1.553930521E0,7.124814987E-1,7.794129848E-2,1.711258249E0
1.355202757E0,1.705820322E0,1.169960976E0,-2.604011297E-1,2.084811839E0
1.372017932E0,2.084207535E0,1.272595406E0,-7.438087463E-1,2.552777226E0
1.388825316E0,2.234931469E0,1.167561531E0,-1.152667880E0,2.772501008E0
1.405640065E0,2.468512535E0,1.252392769E0,-1.505578995E0,3.151001411E0
