"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.562750014E-3,7.470993286E-1,5.781884712E-1,-6.543338370E-1,1.149178874E0
1.252374996E-2,8.527272329E-1,6.162959450E-1,-1.257988102E0,1.639969052E0
2.248375001E-2,9.943292543E-1,6.921395946E-1,-1.437174856E0,1.879685998E0
3.244374995E-2,1.423358470E0,7.885859084E-1,-1.148008407E0,1.991416675E0
4.240375001E-2,2.098422733E0,9.206207156E-1,-9.062874359E-1,2.464199137E0
5.236474995E-2,2.778344278E0,1.300145942E0,-9.862592196E-1,3.222155125E0
6.232475000E-2,3.119129362E0,1.531476411E0,-1.160778726E0,3.663576835E0
7.228475006E-2,3.098231413E0,1.649694833E0,-1.245597560E0,3.724519326E0
8.224475000E-2,2.992024635E0,1.768360566E0,-1.329999194E0,3.721318095E0
9.220575006E-2,3.203912820E0,1.893065888E0,-1.244997635E0,3.924127282E0
1.021657500E-1,3.754121779E0,2.114088301E0,-1.286381012E0,4.496395866E0
1.121257500E-1,4.301685458E0,2.379721461E0,-1.822237396E0,5.242911514E0
1.220857500E-1,4.676669737E0,2.592953628E0,-2.428636343E0,5.873067583E0
1.320467500E-1,4.602839284E0,2.636070412E0,-2.968961754E0,6.078629006E0
1.420067500E-1,4.003158202E0,2.480062605E0,-3.525381626E0,5.882542115E0
1.519667500E-1,2.717426816E0,2.272441426E0,-3.752251840E0,5.160212438E0
1.619267500E-1,2.301951300E0,2.614321108E0,-3.247679229E0,4.762465225E0
1.718877500E-1,3.169860975E0,3.854007425E0,-3.697136570E0,6.210491981E0
1.818477500E-1,2.523847725E0,2.984086747E0,-5.079339997E0,6.408921583E0
1.918077500E-1,2.793339463E0,2.609491308E0,-5.140528770E0,6.406030462E0
2.017677500E-1,2.295600054E0,3.115133960E0,-4.572313018E0,5.989982097E0
2.117287500E-1,1.878978192E0,2.526665499E0,-4.176910847E0,5.230791700E0
2.216887500E-1,1.744353068E0,2.055453007E0,-3.094636838E0,4.104196858E0
2.316487500E-1,1.089170800E0,1.997384893E0,1.510455671E0,2.730808631E0
2.416087500E-1,9.112298680E-1,1.417728771E0,4.913100733E0,5.194117206E0
2.515687500E-1,2.226061311E0,2.470770210E-1,6.401119468E0,6.781646294E0
2.615297500E-1,3.138552643E0,-3.374398917E-1,9.064227405E0,9.598155907E0
2.714897500E-1,3.551933540E0,-9.522506440E-1,1.237583541E1,1.291062800E1
2.814497499E-1,3.416960215E0,-1.799908633E0,1.425014636E1,1.476421211E1
2.914097500E-1,2.886570978E0,-2.549577813E0,1.536587345E1,1.584117123E1
3.013707499E-1,2.552026335E0,-3.279614967E0,1.592375045E1,1.645705141E1
3.113307500E-1,3.103112084E0,-3.620563772E0,1.637174657E1,1.705203426E1
3.212907501E-1,3.865786057E0,-3.964128038E0,1.717585450E1,1.804629022E1
3.312507500E-1,4.257264161E0,-4.699420668E0,1.794619476E1,1.903351673E1
3.412117501E-1,4.217144368E0,-5.781285957E0,1.838454064E1,1.972812480E1
3.511717500E-1,3.851077093E0,-7.089118064E0,1.828330077E1,1.998413063E1
3.611317500E-1,3.475956282E0,-8.384987937E0,1.745051459E1,1.967004714E1
3.710917500E-1,3.314390112E0,-9.356375349E0,1.588175341E1,1.872850856E1
3.810527500E-1,2.988021046E0,-1.053254629E1,1.468218660E1,1.831473189E1
3.910127500E-1,1.944939900E0,-1.193227265E1,1.340168964E1,1.804902233E1
4.009727500E-1,1.149375194E0,-1.315868169E1,1.141383629E1,1.745702226E1
4.109327500E-1,4.732077076E-1,-1.421835504E1,9.026378378E0,1.684817653E1
4.208937500E-1,5.194738014E-1,-1.473450280E1,6.338005791E0,1.604823178E1
4.308537500E-1,1.085681986E0,-1.490440301E1,3.600396141E0,1.537149267E1
4.408137500E-1,1.025224626E0,-1.475988206E1,1.535478830E-3,1.479544546E1
4.507737500E-1,1.824973746E-1,-1.438440544E1,-4.207392674E0,1.498821465E1
4.607347500E-1,-4.330825058E-1,-1.354085571E1,-7.476358691E0,1.547379310E1
4.706947500E-1,-7.289317372E-1,-1.225387887E1,-1.008608213E1,1.588766633E1
4.806547500E-1,-1.060084849E0,-1.129292990E1,-1.225384027E1,1.669762400E1
4.906147500E-1,-1.325869890E0,-1.040820057E1,-1.363322885E1,1.720329907E1
5.005757500E-1,-8.649647243E-1,-9.507387294E0,-1.467386133E1,1.750602135E1
5.105357500E-1,-2.665568007E-1,-8.945569273E0,-1.544330813E1,1.784909040E1
5.204957500E-1,2.873435061E-1,-8.599357973E0,-1.606951218E1,1.822802089E1
5.304557499E-1,8.725777260E-1,-8.372739190E0,-1.636264948E1,1.840109919E1
5.404167500E-1,1.564079024E0,-8.120113746E0,-1.657161025E1,1.852028231E1
5.503767499E-1,2.051650563E0,-7.767659959E0,-1.695742942E1,1.876433382E1
5.603367500E-1,2.226082069E0,-7.463546857E0,-1.732296577E1,1.899329135E1
5.702967501E-1,2.143398347E0,-7.249080343E0,-1.723326480E1,1.881830859E1
5.802577500E-1,1.826528960E0,-6.963285983E0,-1.649257344E1,1.799523655E1
5.902177501E-1,1.293218746E0,-6.779006889E0,-1.518188614E1,1.667684070E1
6.001777500E-1,8.362019051E-1,-6.529872817E0,-1.338673831E1,1.491788306E1
6.101387501E-1,4.824381222E-1,-6.517672017E0,-1.103316735E1,1.282355554E1
6.200987500E-1,2.308292167E-1,-6.628941607E0,-8.839552236E0,1.105141768E1
6.300587500E-1,4.388518073E-2,-6.335727131E0,-7.218019933E0,9.604331104E0
6.400187500E-1,4.701749761E-1,-5.368181341E0,-5.756298466E0,7.885011569E0
6.499797500E-1,1.245187816E0,-4.301529922E0,-4.304768111E0,6.211656853E0
6.599397500E-1,1.871327841E0,-3.210853465E0,-3.313683769E0,4.979151331E0
6.698997500E-1,2.551418809E0,-2.430475293E0,-3.057090404E0,4.665056251E0
6.798597500E-1,2.984038800E0,-2.646732810E0,-2.506998096E0,4.711127421E0
6.898207500E-1,2.687022464E0,-3.346404203E0,-9.216664901E-1,4.389530719E0
6.997807500E-1,1.828162525E0,-3.584171287E0,7.203141108E-1,4.087458190E0
7.097407500E-1,2.830012030E0,-3.142627568E0,2.125193918E0,4.733024964E0
7.197007500E-1,4.492928587E0,-2.283354084E0,5.079118388E0,7.155246799E0
7.296617500E-1,5.595532195E0,-1.249421931E0,8.593119578E0,1.033018585E1
7.396217500E-1,6.512531730E0,-6.206035888E-1,1.201359689E1,1.367935410E1
7.495817500E-1,6.906248733E0,-8.910571933E-2,1.512069970E1,1.662347048E1
7.595417500E-1,6.639237970E0,3.302565873E-2,1.692987734E1,1.818519503E1
7.695027500E-1,5.884623215E0,-2.947581410E-1,1.730821208E1,1.828359587E1
7.794627500E-1,4.822029179E0,-9.150231761E-1,1.740671193E1,1.808543207E1
