"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.576516600E-2,4.099072218E-1,4.330973625E-1,5.666971207E-2,5.990064375E-1
3.256212400E-2,2.543002367E-1,4.931139946E-1,-4.459795952E-1,7.118481730E-1
4.936842900E-2,2.363218665E-1,3.842067719E-1,-7.930293083E-1,9.123367536E-1
6.616003500E-2,5.726432800E-2,1.897721291E-1,-1.002280712E0,1.021694323E0
8.297595300E-2,-1.523893178E-1,6.549119949E-2,-1.249351025E0,1.260313288E0
9.977178100E-2,-1.965793073E-1,-9.994983673E-3,-1.013723850E0,1.032656462E0
1.165859800E-1,-1.863184273E-1,8.874845505E-2,-7.191772461E-1,7.482023496E-1
1.333911770E-1,-1.454612017E-1,2.537498474E-1,-5.191679001E-1,5.958886261E-1
1.501917860E-1,-1.383390427E-1,1.450257301E-1,-2.443962097E-1,3.160690754E-1
1.670022600E-1,-9.179890156E-2,4.707050323E-2,2.225303650E-2,1.055360992E-1
1.838002060E-1,-1.431483030E-2,-3.874254227E-2,2.902541161E-1,2.931780190E-1
2.006105900E-1,1.926296949E-2,-1.120791435E-1,4.181289673E-1,4.333181622E-1
2.174120620E-1,1.761213541E-1,1.067357063E-1,6.430993080E-1,6.752688075E-1
2.342160900E-1,5.456089973E-1,2.687339783E-1,1.282421112E0,1.419334717E0
2.510199330E-1,5.001084805E-1,1.221385002E-1,1.525717735E0,1.610230081E0
2.678252110E-1,1.895499229E-1,1.370697021E-1,1.289711952E0,1.310753293E0
2.846290440E-1,-3.607666492E-2,1.906504631E-1,6.470408440E-1,6.755079412E-1
3.014335190E-1,-1.819988489E-1,1.966032982E-1,-1.745295525E-1,3.197452150E-1
3.182373930E-1,-3.875043988E-1,5.352711678E-1,-4.788055420E-1,8.160451147E-1
3.350428440E-1,-6.552934647E-4,5.743498802E-1,-1.703686714E-1,5.990857188E-1
3.518461990E-1,1.191995144E-1,4.534091949E-1,4.789304733E-2,4.712559456E-1
