"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-4.312499659E-4,1.532938215E-1,4.440703011E-1,-2.192868861E-1,5.184439858E-1
9.529749979E-3,3.996598211E-1,4.936149287E-1,-6.712362371E-2,6.386620791E-1
1.948975003E-2,5.582746089E-1,4.480130786E-1,-3.409292176E-2,7.166230423E-1
2.945074998E-2,8.708597410E-1,5.869709891E-1,6.930726640E-2,1.052489966E0
3.941075003E-2,6.279131931E-1,6.868297380E-1,1.358005603E-1,9.404530075E-1
4.937174998E-2,-8.391076058E-2,8.182201821E-1,3.179021515E-2,8.231256890E-1
5.933175003E-2,-7.706875813E-1,1.148725861E0,-5.171496794E-2,1.384270526E0
6.929274998E-2,-1.882494122E0,1.137108613E0,-8.273956329E-3,2.199288198E0
7.925337495E-2,-2.974833528E0,1.127429132E0,1.581310768E-1,3.185237261E0
8.921437501E-2,-3.398064645E0,1.133079881E0,6.907280767E-1,3.647988299E0
9.917437495E-2,-2.484757919E0,1.093120009E0,5.761309822E-1,2.775042375E0
1.091353750E-1,-1.446796449E0,1.134044672E0,3.845645030E-1,1.878075382E0
1.190953749E-1,-1.606801120E0,1.553140930E0,1.402707420E0,2.638492883E0
1.290563750E-1,-2.156699593E0,1.909834533E0,2.726502864E0,3.966439076E0
1.390163749E-1,-2.433549174E0,1.912660493E0,3.816740781E0,4.914055548E0
1.489773750E-1,-2.991742507E0,1.750670400E0,4.402884682E0,5.603638425E0
1.589373749E-1,-3.697585051E0,1.443811446E0,4.359582249E0,5.895988813E0
1.688983750E-1,-4.264590138E0,1.019724589E0,4.019931525E0,5.948648312E0
1.788583749E-1,-4.758131391E0,2.820100415E-1,3.733603315E0,6.054678993E0
1.888193750E-1,-5.426074038E0,-1.282347018E-1,3.638610326E0,6.534386636E0
1.987793749E-1,-5.507410562E0,-3.826295131E-1,3.423236032E0,6.495884957E0
2.087403750E-1,-4.478621619E0,-8.825570959E-1,2.725086084E0,5.316300669E0
2.187003749E-1,-3.541556194E0,-1.172198339E0,1.751494565E0,4.121213709E0
2.286613750E-1,-2.413848150E0,-1.294498701E0,9.231353107E-1,2.890427059E0
2.386213749E-1,-1.210431527E0,-1.458946964E0,3.393969548E-1,1.925840341E0
2.485823750E-1,8.904724717E-3,-1.886858484E0,-2.078670546E-1,1.898294747E0
2.585423749E-1,1.463859209E0,-2.678494300E0,-8.317243266E-1,3.163697340E0
2.685023750E-1,3.101652035E0,-3.548236638E0,-1.551317768E0,4.961533574E0
2.784633749E-1,5.298981298E0,-4.588134706E0,-2.078249547E0,7.310903094E0
2.884243750E-1,7.993008726E0,-5.417745849E0,-2.855888006E0,1.006957074E1
2.983843749E-1,1.069584148E1,-5.895763915E0,-3.670030047E0,1.275265375E1
3.083443750E-1,1.308925653E1,-6.102067716E0,-4.554964036E0,1.514303683E1
3.183053749E-1,1.522609343E1,-6.319076600E0,-5.550889288E0,1.739474122E1
3.282653750E-1,1.720401937E1,-6.528805701E0,-6.658694580E0,1.956889879E1
3.382263749E-1,1.866338616E1,-6.779531969E0,-7.704999442E0,2.129908574E1
3.481863750E-1,1.949310139E1,-7.194172649E0,-8.076087720E0,2.229260673E1
3.581473749E-1,1.952972484E1,-7.744654089E0,-7.669890420E0,2.236553237E1
3.681073750E-1,1.867306681E1,-8.195407172E0,-6.461567398E0,2.139158658E1
3.780683749E-1,1.696447064E1,-8.785842052E0,-4.488084753E0,1.962465769E1
3.880283750E-1,1.461519037E1,-9.256672136E0,-1.812502366E0,1.739468118E1
3.979893749E-1,1.202814360E1,-9.600096653E0,9.373174399E-1,1.541806272E1
4.079493750E-1,9.630486971E0,-9.946297427E0,3.389742596E0,1.425361241E1
4.179103749E-1,7.382590402E0,-1.007410587E1,5.650196645E0,1.370820821E1
4.278703750E-1,5.142185286E0,-1.023774838E1,7.721938241E0,1.381600129E1
4.378313749E-1,3.055680056E0,-1.017929377E1,9.696597930E0,1.438677218E1
