"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.217916914E-4,4.345160969E-1,6.257637566E-1,-3.174400753E-1,8.253197677E-1
1.048279167E-2,1.541442990E-2,4.081871080E-1,-1.794378921E-1,4.461527507E-1
2.044279169E-2,-8.902616065E-1,-2.214404887E-1,7.724551946E-2,9.206348290E-1
3.040379166E-2,-5.609634510E-1,7.641667664E-2,1.925856489E-1,5.980039581E-1
4.036379169E-2,-4.443101100E-1,2.526973647E-1,3.427409774E-1,6.154175896E-1
5.032479166E-2,-3.365492146E-1,1.641459614E-1,4.925875729E-1,6.187501818E-1
6.028579167E-2,2.389007132E-1,2.779590905E-2,4.761674219E-1,5.334618796E-1
7.024579169E-2,8.075340300E-1,2.925297672E-1,6.701309672E-1,1.089385326E0
8.020679167E-2,1.105089114E0,3.406084979E-1,1.029782969E0,1.548447307E0
9.016779167E-2,1.127523930E0,1.681846333E-1,1.313555946E0,1.739260046E0
1.001277917E-1,1.123486866E0,1.525789994E-1,1.510415910E0,1.888613065E0
1.100887917E-1,1.152010753E0,2.114768332E-1,1.500704269E0,1.903671330E0
1.200497917E-1,1.123083262E0,3.404009217E-1,1.412073344E0,1.836066428E0
1.300097917E-1,1.057299747E0,5.035639662E-1,1.513515227E0,1.913684343E0
1.399707917E-1,9.174771794E-1,4.991592586E-1,1.866718335E0,2.139056259E0
1.499317917E-1,7.111996903E-1,3.436215681E-1,2.536870644E0,2.656989546E0
1.598917917E-1,4.134961606E-1,-7.779837370E-2,3.408681435E0,3.434551031E0
1.698527917E-1,-1.752467541E-1,-6.370395273E-1,4.058003916E0,4.111438503E0
1.798137917E-1,-1.014122225E0,-1.181322334E0,4.293943745E0,4.567485000E0
1.897737917E-1,-1.798000394E0,-1.687730970E0,4.252963242E0,4.916191369E0
1.997347917E-1,-2.110569008E0,-2.253737937E0,3.863350984E0,4.945636162E0
2.096957917E-1,-2.190564912E0,-2.786479509E0,3.262327381E0,4.817242222E0
2.196557917E-1,-2.432050387E0,-2.668761025E0,3.443458627E0,4.989445040E0
2.296167917E-1,-2.161264660E0,-3.006662262E0,3.752033446E0,5.271511915E0
2.395777917E-1,-1.581327433E0,-3.351215876E0,3.949186940E0,5.415470597E0
2.495377917E-1,-9.971954133E-1,-3.166634481E0,3.836297671E0,5.073376829E0
2.594987917E-1,-1.018542282E0,-3.142846254E0,3.355559773E0,4.709001204E0
2.694597917E-1,-1.465326714E0,-3.358906719E0,2.281918008E0,4.317011295E0
2.794197917E-1,-1.669083907E0,-3.446533093E0,1.140898778E0,3.995757934E0
2.893807917E-1,-1.872896503E0,-3.592660275E0,2.196331143E-2,4.051596172E0
