"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.366000011E-3,4.655996029E-1,4.813158953E-1,6.031671917E-1,9.012539279E-1
8.596000000E-3,7.457449673E-1,7.035568678E-1,8.344842124E-1,1.321927276E0
1.855800001E-2,7.614220834E-1,8.241539365E-1,1.019664947E0,1.516149697E0
2.851999999E-2,8.025575379E-1,8.789119416E-1,8.973183918E-1,1.490558653E0
3.848200000E-2,2.897266120E-2,1.182644389E0,6.421108174E-1,1.346028777E0
4.844399999E-2,-3.916064510E-1,1.268368079E0,4.566090703E-1,1.403782405E0
5.840600000E-2,-5.340943256E-1,1.436383728E0,5.767781228E-1,1.637415025E0
6.836800001E-2,-5.608365664E-1,1.452409192E0,9.129251951E-1,1.804844183E0
7.832900001E-2,-2.959141356E-1,1.229661850E0,1.490531868E0,1.954819350E0
8.829099999E-2,5.814137954E-1,1.389396672E0,2.439304004E0,2.866822132E0
9.825300000E-2,1.795201040E0,1.960518783E0,3.385390513E0,4.304329169E0
1.082150000E-1,2.079464891E0,1.609927919E0,3.931183071E0,4.729719069E0
1.181770000E-1,1.924671843E0,1.444356406E0,4.406793838E0,5.020991840E0
1.281390000E-1,1.070722250E0,4.820140529E-1,4.698016752E0,4.842534985E0
1.381010000E-1,4.742080200E-1,2.170895755E-2,4.873363055E0,4.896428493E0
1.480630000E-1,9.577060962E-1,1.053363621E0,4.786731877E0,4.993954140E0
1.580250000E-1,5.636905923E-1,3.550990677E-1,4.468985408E0,4.518370614E0
1.679860000E-1,-1.605756515E-1,-4.688572329E-1,4.474054944E0,4.501419697E0
1.779480000E-1,-5.566622391E-1,-4.025375283E-1,4.660604512E0,4.710959958E0
1.879100000E-1,-5.816985548E-1,-3.697112596E-1,4.658379062E0,4.709092812E0
1.978720000E-1,-6.763067964E-1,-7.788555568E-1,4.554380484E0,4.669731090E0
2.078340000E-1,-1.048016927E0,-1.255481985E0,4.384710658E0,4.679771581E0
2.177960000E-1,-1.394001647E0,-1.513783906E0,4.089405218E0,4.577992720E0
2.277580000E-1,-1.528147299E0,-1.799259592E0,4.535175889E0,5.112767313E0
2.377200000E-1,-1.596008622E0,-2.642792956E0,5.641241049E0,6.430800782E0
2.476810000E-1,-1.804770885E0,-3.709364267E0,6.031601751E0,7.307311468E0
2.576430000E-1,-1.911334929E0,-4.137674568E0,4.753937768E0,6.585854261E0
2.676050000E-1,-1.516487366E0,-4.154747268E0,4.189963878E0,6.092409712E0
2.775670000E-1,-1.253688352E0,-4.473122313E0,3.284966923E0,5.689601515E0
2.875290000E-1,-1.366693396E0,-4.856317252E0,2.000899947E0,5.427270832E0
2.974900833E-1,-1.693654492E0,-5.263672301E0,9.118431678E-1,5.604120769E0
3.074520833E-1,-1.956091272E0,-5.792597396E0,-1.232723160E-1,6.115200219E0
3.174140833E-1,-2.093721280E0,-6.200298015E0,-9.437647261E-1,6.611963108E0
3.273750833E-1,-1.811356020E0,-6.438189645E0,-1.783005648E0,6.921734297E0
3.373370833E-1,-1.663415616E0,-6.644999816E0,-2.505489807E0,7.293864081E0
3.472990833E-1,-1.626955596E0,-7.119548728E0,-3.008561438E0,7.898506222E0
3.572610833E-1,-1.367440377E0,-7.656819554E0,-3.558287417E0,8.553256001E0
3.672230833E-1,-8.082638356E-1,-8.318927849E0,-4.088849732E0,9.304651692E0
3.771850833E-1,-4.367343843E-1,-8.762408751E0,-4.487885948E0,9.854525068E0
3.871470833E-1,-2.771884274E-1,-8.925995718E0,-5.065341763E0,1.026683594E1
3.971090833E-1,-4.064095545E-1,-9.463354252E0,-6.191144199E0,1.131594048E1
4.070700833E-1,-6.150569201E-1,-9.477796290E0,-8.531686392E0,1.276701180E1
4.170320833E-1,-9.407994568E-1,-9.006820611E0,-1.100838802E1,1.425456165E1
4.269940833E-1,-1.204636352E0,-8.883930849E0,-1.325877082E1,1.600532348E1
4.369560833E-1,-7.113997382E-1,-8.976328551E0,-1.502657707E1,1.751795029E1
4.469180833E-1,4.620423031E-1,-9.063351492E0,-1.596427750E1,1.836344139E1
4.568800833E-1,1.699154676E0,-9.234855005E0,-1.585353241E1,1.842563875E1
4.668420833E-1,2.588893322E0,-8.709470399E0,-1.511044135E1,1.763186550E1
4.768040833E-1,2.851635033E0,-8.032471000E0,-1.490901646E1,1.717356063E1
4.867650833E-1,2.541220973E0,-7.525106344E0,-1.470686418E1,1.671457100E1
4.967270833E-1,1.567222195E0,-7.594111090E0,-1.453109922E1,1.647056627E1
5.066890833E-1,7.871246892E-1,-7.875551028E0,-1.422606284E1,1.627958026E1
5.166510833E-1,7.744754076E-2,-7.747068404E0,-1.450972999E1,1.644856624E1
5.266130833E-1,-2.323923236E-1,-7.273151575E0,-1.561291481E1,1.722544191E1
5.365750833E-1,-4.511068404E-2,-8.068996802E0,-1.742317535E1,1.920098393E1
5.465370833E-1,1.035329053E0,-1.027093718E1,-1.874761764E1,2.140180423E1
5.564980833E-1,3.720765168E0,-1.306231139E1,-1.900173998E1,2.335667345E1
5.664600833E-1,1.041656676E1,-1.570811216E1,-1.577696897E1,2.457971522E1
5.764220833E-1,1.652610020E1,-1.696715100E1,-9.448861928E0,2.550053319E1
5.863840833E-1,2.103390820E1,-1.644846906E1,-3.650157115E0,2.694997357E1
5.963460833E-1,2.426087659E1,-1.343163206E1,-1.644107233E0,2.777952414E1
6.063080833E-1,2.547586953E1,-8.802686126E0,-5.514448856E0,2.751211293E1
6.162700833E-1,2.581366786E1,-3.959815716E0,-1.247979891E1,2.894427352E1
6.262310833E-1,2.583236725E1,1.482861198E-1,-1.878378501E1,3.194000260E1
6.361930833E-1,2.746300835E1,1.025271989E-1,-2.326893388E1,3.599542503E1
6.461550833E-1,2.671817131E1,-6.416958990E0,-2.237403389E1,3.543494650E1
6.561170833E-1,2.166163721E1,-1.330190339E1,-1.577349689E1,2.991605530E1
6.660790833E-1,1.858435169E1,-1.848845735E1,-9.932842984E0,2.803324014E1
6.760410833E-1,1.744184551E1,-2.159969648E1,-1.432131633E0,2.779956589E1
6.860030833E-1,1.471041929E1,-1.812597910E1,1.192181900E1,2.621215982E1
6.959650833E-1,1.261180565E1,-1.133138938E1,1.867363049E1,2.522226204E1
7.059260833E-1,1.393375703E1,-5.372706501E0,1.891185775E1,2.409717667E1
