"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.113600800E-2,-5.509256721E-1,9.429023266E-1,3.868875504E-1,1.158561984E0
4.794471000E-2,-8.987400532E-1,1.514695287E0,9.761810303E-2,1.763962808E0
6.474421100E-2,-5.709065199E-1,1.202766776E0,-2.492238998E0,2.825568509E0
8.155617200E-2,-7.462140322E-1,1.196432710E0,-3.430449009E0,3.708944191E0
9.836020900E-2,-2.140985727E-1,2.410449833E-1,-1.382183075E0,1.419285361E0
1.151599430E-1,-9.437766075E-1,8.684130311E-1,1.255272865E0,1.794593392E0
1.319676210E-1,-1.015735269E0,7.816696167E-1,9.733896255E-1,1.609413834E0
1.487719530E-1,-1.059785962E0,6.285787821E-1,1.238604546E0,1.747111557E0
1.655775150E-1,-4.719468355E-1,5.244705677E-1,-3.434114456E-1,7.846875894E-1
1.823809940E-1,2.914109230E-1,1.459283948E0,4.736967087E-1,1.561671713E0
1.991870640E-1,7.809802890E-1,1.610724568E0,-4.804668427E-1,1.853432554E0
2.159908970E-1,-6.833827496E-2,3.976821005E-1,-3.468265533E-1,5.320806621E-1
2.327972240E-1,-2.733492374E0,-1.872899890E0,7.689046860E-1,3.401609762E0
2.496003860E-1,-3.868187666E0,-3.253896713E0,2.296776772E0,5.552107994E0
2.664063150E-1,-3.019306660E0,-2.003151894E0,2.097745895E0,4.186808815E0
2.832103830E-1,-1.602577209E0,2.218472958E-2,2.909584999E0,3.321811365E0
3.000163520E-1,-1.137057781E0,5.972039700E-1,2.524649620E0,2.832562212E0
3.168198900E-1,-1.526687622E0,8.466460705E-1,1.575832367E0,2.351772164E0
3.336248730E-1,-2.613661289E0,-5.539667606E-1,2.338754654E0,3.550757361E0
3.504296330E-1,-3.244323254E0,5.904819965E-1,2.070695877E0,3.893852049E0
3.672357340E-1,-2.138192177E0,-5.795202255E-1,1.582682610E0,2.722607889E0
3.840369530E-1,-1.383989811E0,6.080079079E-1,1.016860008E0,1.821841291E0
4.008446520E-1,-1.533308268E0,1.831021786E0,8.783817291E-2,2.389851579E0
4.176495630E-1,-2.546111584E0,7.040114403E-1,-1.024446487E-1,2.643635983E0
4.344553100E-1,-3.452001095E0,1.511788368E-1,8.092556000E-1,3.548811241E0
4.512585130E-1,-4.181806564E0,4.361634254E-1,9.621033669E-1,4.313164449E0
4.680568120E-1,-4.001642704E0,-3.370761871E-2,2.191381454E-1,4.007780191E0
4.848682150E-1,-2.783662319E0,7.369513512E-1,-5.056185722E-1,2.923614773E0
5.016667980E-1,-2.161967278E0,-2.215113640E-1,-6.602149010E-1,2.271354994E0
5.184754120E-1,-1.958902121E0,1.672096252E-1,7.443523407E-2,1.967434162E0
5.352865910E-1,-1.233071327E0,-8.722968102E-1,-2.544593811E-2,1.510633681E0
5.520876170E-1,2.796872854E-1,-5.445747375E-1,-4.348511696E-1,7.509208761E-1
